bank,hospital,house,school,supermarket
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,4.0,0.0
7.0,6.0,6.0,11.0,1.0
8.0,8.0,13.0,13.0,1.0
8.0,8.0,34.0,16.0,0.0
57.0,28.0,72.0,53.0,13.0
70.0,28.0,62.0,49.0,12.0
5.0,9.0,12.0,10.0,0.0
2.0,1.0,0.0,3.0,0.0
4.0,2.0,0.0,4.0,0.0
4.0,1.0,3.0,3.0,0.0
4.0,1.0,3.0,3.0,0.0
2.0,1.0,6.0,5.0,0.0
15.0,8.0,41.0,16.0,2.0
7.0,10.0,17.0,11.0,1.0
2.0,1.0,1.0,0.0,0.0
4.0,3.0,8.0,8.0,0.0
4.0,3.0,7.0,7.0,0.0
3.0,1.0,2.0,6.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,2.0,2.0,1.0,0.0
2.0,2.0,1.0,1.0,0.0
29.0,16.0,119.0,48.0,12.0
46.0,31.0,172.0,72.0,15.0
38.0,13.0,148.0,54.0,10.0
32.0,6.0,79.0,32.0,7.0
3.0,1.0,12.0,4.0,0.0
2.0,0.0,1.0,1.0,0.0
2.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,2.0,1.0
4.0,3.0,8.0,7.0,0.0
3.0,3.0,3.0,6.0,0.0
6.0,0.0,2.0,4.0,0.0
5.0,0.0,0.0,1.0,0.0
3.0,1.0,13.0,3.0,0.0
3.0,2.0,2.0,2.0,0.0
3.0,2.0,4.0,1.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,3.0,2.0,1.0,1.0
3.0,3.0,3.0,3.0,1.0
3.0,2.0,4.0,3.0,1.0
4.0,3.0,5.0,4.0,1.0
4.0,3.0,5.0,5.0,1.0
2.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
3.0,2.0,1.0,2.0,0.0
4.0,2.0,2.0,4.0,1.0
2.0,0.0,1.0,4.0,1.0
5.0,1.0,2.0,1.0,0.0
5.0,1.0,2.0,1.0,0.0
2.0,0.0,1.0,2.0,0.0
18.0,12.0,14.0,15.0,0.0
24.0,15.0,25.0,21.0,1.0
4.0,3.0,9.0,6.0,0.0
3.0,1.0,7.0,8.0,0.0
3.0,2.0,0.0,3.0,0.0
3.0,3.0,0.0,4.0,0.0
6.0,3.0,0.0,4.0,0.0
6.0,3.0,0.0,3.0,0.0
3.0,1.0,2.0,1.0,1.0
3.0,1.0,2.0,1.0,1.0
2.0,3.0,0.0,3.0,1.0
2.0,3.0,0.0,3.0,1.0
3.0,3.0,1.0,4.0,0.0
3.0,3.0,1.0,3.0,0.0
3.0,2.0,2.0,8.0,0.0
3.0,2.0,3.0,6.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,0.0,3.0,0.0
3.0,1.0,27.0,17.0,0.0
2.0,1.0,25.0,9.0,1.0
5.0,1.0,20.0,4.0,2.0
3.0,3.0,9.0,3.0,1.0
3.0,3.0,9.0,3.0,1.0
2.0,1.0,2.0,3.0,1.0
3.0,0.0,2.0,1.0,0.0
2.0,0.0,4.0,4.0,0.0
4.0,4.0,6.0,7.0,0.0
2.0,3.0,4.0,4.0,0.0
2.0,1.0,22.0,11.0,0.0
28.0,14.0,126.0,62.0,7.0
34.0,13.0,135.0,64.0,14.0
11.0,3.0,45.0,20.0,7.0
12.0,3.0,17.0,7.0,1.0
7.0,4.0,12.0,8.0,1.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,2.0,2.0,0.0
3.0,1.0,0.0,1.0,1.0
5.0,2.0,0.0,3.0,1.0
2.0,1.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,1.0,1.0
2.0,4.0,0.0,2.0,1.0
2.0,4.0,0.0,3.0,1.0
8.0,5.0,6.0,6.0,0.0
20.0,3.0,37.0,12.0,4.0
22.0,6.0,41.0,21.0,4.0
2.0,5.0,0.0,7.0,0.0
4.0,3.0,5.0,4.0,1.0
4.0,3.0,4.0,3.0,1.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
5.0,1.0,5.0,2.0,0.0
5.0,1.0,5.0,1.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,1.0,1.0,2.0,0.0
4.0,3.0,1.0,1.0,0.0
4.0,2.0,2.0,4.0,1.0
6.0,2.0,8.0,7.0,1.0
3.0,0.0,1.0,8.0,1.0
4.0,2.0,0.0,3.0,0.0
3.0,2.0,0.0,1.0,0.0
3.0,1.0,2.0,1.0,1.0
3.0,1.0,2.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0
2.0,3.0,0.0,3.0,1.0
3.0,3.0,1.0,3.0,0.0
3.0,3.0,1.0,3.0,0.0
22.0,9.0,99.0,46.0,3.0
33.0,10.0,163.0,64.0,5.0
4.0,2.0,44.0,22.0,3.0
2.0,1.0,2.0,2.0,0.0
2.0,0.0,2.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,3.0,0.0
3.0,1.0,1.0,4.0,0.0
2.0,1.0,0.0,3.0,0.0
6.0,5.0,10.0,8.0,1.0
6.0,4.0,23.0,9.0,1.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,0.0
5.0,2.0,10.0,18.0,1.0
8.0,5.0,19.0,24.0,1.0
2.0,2.0,13.0,6.0,2.0
4.0,3.0,10.0,8.0,0.0
4.0,2.0,5.0,4.0,1.0
2.0,1.0,2.0,6.0,0.0
2.0,1.0,5.0,9.0,0.0
12.0,6.0,80.0,37.0,4.0
45.0,10.0,89.0,40.0,14.0
23.0,1.0,31.0,15.0,4.0
12.0,2.0,18.0,6.0,1.0
2.0,0.0,10.0,1.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
5.0,2.0,0.0,3.0,1.0
2.0,1.0,1.0,1.0,1.0
2.0,1.0,1.0,1.0,1.0
2.0,0.0,0.0,1.0,0.0
2.0,4.0,0.0,2.0,1.0
15.0,11.0,25.0,18.0,2.0
15.0,11.0,27.0,17.0,2.0
2.0,1.0,2.0,1.0,0.0
2.0,1.0,2.0,1.0,0.0
16.0,0.0,39.0,7.0,3.0
22.0,5.0,35.0,14.0,2.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,2.0,0.0,4.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,3.0,2.0,4.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,1.0,1.0,1.0,0.0
15.0,3.0,85.0,26.0,1.0
27.0,6.0,144.0,48.0,4.0
12.0,1.0,45.0,19.0,4.0
4.0,2.0,3.0,4.0,0.0
4.0,2.0,6.0,4.0,0.0
3.0,1.0,4.0,5.0,2.0
2.0,1.0,0.0,3.0,0.0
7.0,5.0,23.0,10.0,1.0
4.0,3.0,24.0,4.0,1.0
2.0,2.0,2.0,3.0,0.0
9.0,5.0,20.0,22.0,2.0
9.0,5.0,23.0,27.0,2.0
4.0,3.0,17.0,9.0,2.0
5.0,1.0,11.0,10.0,1.0
4.0,3.0,8.0,6.0,4.0
2.0,3.0,9.0,9.0,0.0
8.0,5.0,15.0,14.0,0.0
7.0,5.0,13.0,11.0,0.0
7.0,5.0,18.0,15.0,0.0
18.0,8.0,40.0,21.0,2.0
2.0,0.0,6.0,7.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,3.0,22.0,1.0,0.0
3.0,1.0,18.0,9.0,1.0
3.0,5.0,16.0,8.0,1.0
2.0,2.0,0.0,1.0,0.0
2.0,3.0,2.0,2.0,0.0
2.0,3.0,2.0,3.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0
16.0,4.0,37.0,9.0,1.0
30.0,10.0,42.0,15.0,1.0
3.0,2.0,1.0,2.0,0.0
4.0,2.0,2.0,4.0,0.0
2.0,3.0,1.0,1.0,0.0
2.0,0.0,1.0,2.0,0.0
2.0,0.0,1.0,2.0,1.0
4.0,4.0,2.0,6.0,0.0
2.0,1.0,2.0,4.0,0.0
2.0,3.0,2.0,5.0,0.0
2.0,3.0,2.0,6.0,0.0
2.0,1.0,1.0,2.0,0.0
2.0,1.0,1.0,2.0,0.0
4.0,2.0,5.0,3.0,0.0
3.0,2.0,5.0,9.0,2.0
2.0,1.0,1.0,3.0,0.0
3.0,2.0,3.0,5.0,0.0
3.0,2.0,3.0,5.0,0.0
2.0,2.0,2.0,2.0,0.0
3.0,1.0,9.0,2.0,2.0
7.0,7.0,28.0,15.0,5.0
6.0,4.0,22.0,10.0,1.0
6.0,7.0,17.0,8.0,0.0
11.0,10.0,52.0,23.0,1.0
6.0,3.0,28.0,12.0,0.0
4.0,2.0,5.0,8.0,0.0
4.0,2.0,4.0,6.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,2.0,1.0,0.0
2.0,1.0,2.0,1.0,0.0
3.0,1.0,5.0,3.0,0.0
3.0,1.0,5.0,3.0,0.0
3.0,1.0,0.0,4.0,0.0
2.0,0.0,0.0,2.0,0.0
4.0,5.0,5.0,4.0,0.0
4.0,3.0,4.0,4.0,0.0
5.0,5.0,6.0,7.0,1.0
4.0,4.0,5.0,6.0,0.0
2.0,2.0,2.0,3.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0
7.0,4.0,1.0,5.0,0.0
22.0,8.0,41.0,14.0,1.0
42.0,14.0,60.0,31.0,1.0
9.0,5.0,15.0,15.0,0.0
3.0,2.0,2.0,4.0,0.0
4.0,1.0,1.0,2.0,0.0
3.0,3.0,0.0,1.0,0.0
2.0,3.0,0.0,3.0,0.0
4.0,4.0,2.0,6.0,0.0
2.0,5.0,3.0,3.0,0.0
2.0,5.0,2.0,3.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
3.0,2.0,1.0,5.0,0.0
3.0,2.0,1.0,5.0,0.0
9.0,4.0,23.0,15.0,0.0
12.0,4.0,32.0,16.0,0.0
3.0,2.0,4.0,6.0,0.0
3.0,2.0,4.0,6.0,0.0
3.0,8.0,15.0,10.0,1.0
8.0,18.0,41.0,20.0,2.0
5.0,13.0,47.0,23.0,2.0
22.0,18.0,76.0,34.0,6.0
2.0,5.0,33.0,12.0,0.0
16.0,11.0,100.0,33.0,5.0
29.0,16.0,130.0,49.0,9.0
14.0,6.0,56.0,22.0,1.0
3.0,0.0,7.0,6.0,1.0
4.0,1.0,15.0,8.0,2.0
2.0,1.0,2.0,4.0,0.0
2.0,1.0,2.0,4.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,2.0,1.0,0.0
2.0,1.0,4.0,2.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
3.0,1.0,0.0,3.0,0.0
3.0,1.0,0.0,4.0,0.0
3.0,2.0,1.0,5.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
3.0,0.0,4.0,2.0,1.0
5.0,6.0,4.0,3.0,1.0
2.0,1.0,3.0,2.0,1.0
2.0,1.0,3.0,2.0,1.0
7.0,4.0,3.0,7.0,0.0
7.0,4.0,2.0,7.0,0.0
3.0,1.0,2.0,3.0,0.0
2.0,0.0,1.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0,3.0,0.0
4.0,1.0,1.0,3.0,0.0
2.0,0.0,1.0,1.0,0.0
2.0,1.0,2.0,4.0,1.0
2.0,1.0,2.0,5.0,1.0
2.0,1.0,3.0,4.0,0.0
2.0,1.0,3.0,3.0,0.0
8.0,4.0,35.0,17.0,0.0
10.0,4.0,29.0,16.0,1.0
2.0,2.0,4.0,2.0,1.0
3.0,1.0,3.0,3.0,0.0
3.0,1.0,3.0,4.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
9.0,4.0,27.0,13.0,0.0
10.0,4.0,34.0,13.0,0.0
13.0,6.0,30.0,15.0,4.0
12.0,4.0,28.0,13.0,1.0
6.0,2.0,20.0,16.0,1.0
9.0,10.0,51.0,28.0,1.0
26.0,23.0,116.0,40.0,11.0
57.0,44.0,219.0,84.0,16.0
18.0,25.0,94.0,39.0,4.0
13.0,6.0,69.0,33.0,1.0
30.0,19.0,87.0,40.0,9.0
11.0,3.0,66.0,13.0,1.0
7.0,2.0,42.0,7.0,1.0
7.0,1.0,36.0,12.0,2.0
2.0,1.0,0.0,1.0,0.0
6.0,3.0,0.0,5.0,0.0
11.0,4.0,3.0,11.0,1.0
7.0,2.0,3.0,8.0,1.0
3.0,4.0,2.0,3.0,0.0
4.0,2.0,1.0,1.0,0.0
4.0,3.0,2.0,3.0,0.0
5.0,4.0,2.0,5.0,0.0
2.0,2.0,2.0,3.0,0.0
4.0,1.0,2.0,3.0,0.0
2.0,1.0,0.0,2.0,0.0
3.0,2.0,2.0,2.0,0.0
3.0,2.0,2.0,2.0,0.0
2.0,4.0,11.0,2.0,0.0
2.0,0.0,1.0,1.0,0.0
4.0,4.0,8.0,11.0,0.0
4.0,4.0,8.0,10.0,0.0
2.0,1.0,3.0,3.0,0.0
2.0,1.0,3.0,4.0,0.0
2.0,0.0,1.0,1.0,0.0
3.0,1.0,2.0,5.0,0.0
2.0,1.0,1.0,3.0,1.0
2.0,1.0,1.0,4.0,1.0
2.0,1.0,3.0,2.0,0.0
2.0,1.0,2.0,3.0,0.0
8.0,4.0,35.0,15.0,0.0
6.0,5.0,27.0,15.0,1.0
2.0,2.0,4.0,3.0,1.0
3.0,1.0,0.0,1.0,0.0
3.0,2.0,3.0,4.0,0.0
2.0,1.0,1.0,3.0,0.0
2.0,0.0,1.0,2.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,4.0,0.0
13.0,8.0,33.0,20.0,4.0
13.0,5.0,32.0,16.0,4.0
2.0,1.0,11.0,11.0,0.0
8.0,7.0,41.0,25.0,1.0
40.0,15.0,99.0,37.0,3.0
59.0,31.0,205.0,76.0,6.0
48.0,37.0,236.0,71.0,26.0
57.0,33.0,187.0,60.0,26.0
24.0,19.0,85.0,40.0,1.0
30.0,12.0,119.0,73.0,1.0
21.0,9.0,93.0,48.0,1.0
4.0,1.0,23.0,6.0,0.0
11.0,5.0,57.0,22.0,2.0
15.0,6.0,60.0,25.0,2.0
8.0,3.0,19.0,7.0,1.0
2.0,1.0,0.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,2.0,0.0,2.0,0.0
3.0,4.0,0.0,7.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,3.0,2.0,5.0,0.0
5.0,2.0,4.0,4.0,0.0
5.0,0.0,4.0,4.0,0.0
3.0,2.0,2.0,4.0,0.0
2.0,2.0,0.0,4.0,1.0
5.0,2.0,8.0,4.0,2.0
5.0,2.0,8.0,5.0,2.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,1.0,0.0
10.0,10.0,46.0,5.0,1.0
38.0,20.0,73.0,37.0,3.0
20.0,6.0,21.0,23.0,1.0
3.0,3.0,0.0,3.0,0.0
3.0,3.0,0.0,2.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,2.0,0.0
6.0,1.0,6.0,8.0,0.0
7.0,2.0,6.0,8.0,0.0
4.0,4.0,9.0,14.0,0.0
4.0,4.0,9.0,12.0,0.0
3.0,1.0,2.0,6.0,0.0
3.0,1.0,0.0,2.0,0.0
2.0,1.0,1.0,3.0,0.0
2.0,0.0,1.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,4.0,0.0
2.0,1.0,0.0,1.0,0.0
3.0,1.0,0.0,1.0,0.0
2.0,1.0,8.0,7.0,0.0
2.0,2.0,7.0,9.0,0.0
4.0,4.0,11.0,17.0,0.0
4.0,4.0,9.0,12.0,0.0
3.0,1.0,8.0,13.0,0.0
10.0,3.0,27.0,21.0,1.0
27.0,5.0,104.0,42.0,4.0
50.0,17.0,212.0,79.0,13.0
76.0,35.0,304.0,98.0,15.0
83.0,49.0,365.0,134.0,29.0
82.0,41.0,290.0,91.0,29.0
42.0,22.0,193.0,64.0,5.0
109.0,40.0,393.0,135.0,33.0
50.0,21.0,236.0,80.0,16.0
3.0,2.0,33.0,11.0,0.0
3.0,4.0,23.0,11.0,1.0
11.0,8.0,59.0,29.0,2.0
2.0,1.0,8.0,5.0,1.0
2.0,1.0,4.0,5.0,1.0
2.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,1.0,0.0,0.0
2.0,0.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,1.0,0.0
2.0,2.0,3.0,2.0,0.0
3.0,1.0,11.0,5.0,0.0
3.0,3.0,14.0,7.0,0.0
7.0,3.0,8.0,12.0,2.0
2.0,3.0,0.0,3.0,1.0
3.0,0.0,6.0,2.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
41.0,13.0,52.0,37.0,3.0
18.0,9.0,24.0,18.0,1.0
3.0,3.0,0.0,1.0,0.0
3.0,3.0,0.0,2.0,0.0
2.0,1.0,0.0,3.0,0.0
3.0,1.0,0.0,5.0,1.0
3.0,2.0,0.0,4.0,1.0
6.0,1.0,6.0,9.0,0.0
7.0,2.0,6.0,10.0,0.0
2.0,3.0,2.0,1.0,0.0
2.0,2.0,3.0,1.0,0.0
3.0,2.0,0.0,5.0,0.0
3.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,1.0,0.0
3.0,2.0,4.0,3.0,1.0
3.0,1.0,7.0,2.0,0.0
5.0,2.0,15.0,3.0,0.0
3.0,4.0,13.0,5.0,0.0
41.0,18.0,184.0,43.0,4.0
71.0,24.0,322.0,100.0,15.0
72.0,37.0,305.0,112.0,18.0
99.0,36.0,326.0,97.0,25.0
69.0,26.0,244.0,70.0,20.0
41.0,24.0,188.0,71.0,5.0
104.0,41.0,366.0,97.0,33.0
59.0,24.0,245.0,73.0,27.0
11.0,9.0,81.0,27.0,6.0
4.0,6.0,30.0,8.0,2.0
2.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0
3.0,2.0,0.0,2.0,0.0
3.0,1.0,2.0,2.0,0.0
4.0,3.0,5.0,4.0,0.0
2.0,2.0,2.0,3.0,0.0
4.0,2.0,3.0,5.0,0.0
6.0,3.0,9.0,6.0,0.0
2.0,2.0,3.0,2.0,0.0
2.0,2.0,3.0,3.0,0.0
8.0,6.0,22.0,11.0,2.0
21.0,9.0,66.0,29.0,2.0
35.0,19.0,109.0,46.0,6.0
19.0,13.0,29.0,17.0,5.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
3.0,1.0,0.0,4.0,1.0
4.0,6.0,10.0,5.0,0.0
20.0,14.0,26.0,16.0,1.0
3.0,6.0,2.0,13.0,0.0
3.0,2.0,0.0,5.0,0.0
2.0,0.0,1.0,1.0,0.0
2.0,0.0,1.0,2.0,0.0
2.0,0.0,1.0,4.0,0.0
2.0,0.0,1.0,4.0,0.0
7.0,0.0,8.0,3.0,0.0
17.0,5.0,32.0,15.0,1.0
10.0,4.0,25.0,12.0,1.0
4.0,0.0,3.0,2.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
3.0,2.0,4.0,2.0,1.0
2.0,0.0,3.0,1.0,1.0
12.0,6.0,53.0,26.0,2.0
8.0,5.0,37.0,14.0,2.0
2.0,1.0,9.0,5.0,0.0
2.0,6.0,23.0,10.0,0.0
5.0,5.0,17.0,13.0,3.0
53.0,22.0,202.0,98.0,16.0
89.0,32.0,338.0,263.0,19.0
46.0,21.0,195.0,172.0,13.0
31.0,14.0,137.0,48.0,12.0
61.0,22.0,236.0,76.0,18.0
89.0,67.0,287.0,137.0,26.0
168.0,53.0,291.0,131.0,52.0
125.0,28.0,246.0,69.0,71.0
20.0,14.0,81.0,30.0,28.0
2.0,3.0,12.0,5.0,0.0
5.0,1.0,8.0,5.0,0.0
2.0,0.0,0.0,0.0,0.0
3.0,5.0,6.0,5.0,1.0
4.0,3.0,5.0,4.0,0.0
2.0,0.0,0.0,2.0,0.0
2.0,0.0,0.0,2.0,0.0
8.0,3.0,6.0,9.0,0.0
5.0,2.0,16.0,10.0,0.0
5.0,3.0,37.0,5.0,0.0
7.0,5.0,45.0,8.0,0.0
10.0,7.0,9.0,11.0,1.0
3.0,8.0,5.0,5.0,0.0
39.0,6.0,138.0,29.0,6.0
58.0,23.0,222.0,64.0,10.0
17.0,7.0,65.0,25.0,3.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,0.0,0.0,5.0,0.0
2.0,1.0,0.0,5.0,0.0
6.0,3.0,16.0,12.0,0.0
30.0,30.0,70.0,47.0,1.0
68.0,44.0,110.0,73.0,10.0
38.0,18.0,30.0,54.0,7.0
2.0,3.0,0.0,3.0,0.0
2.0,3.0,0.0,3.0,0.0
2.0,0.0,1.0,4.0,0.0
2.0,2.0,3.0,8.0,0.0
13.0,5.0,17.0,12.0,1.0
2.0,1.0,1.0,3.0,0.0
4.0,0.0,3.0,2.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,2.0,26.0,8.0,3.0
45.0,29.0,200.0,59.0,11.0
29.0,16.0,127.0,36.0,9.0
7.0,5.0,32.0,24.0,3.0
4.0,6.0,22.0,16.0,2.0
3.0,1.0,14.0,5.0,1.0
3.0,3.0,14.0,6.0,1.0
5.0,2.0,13.0,10.0,3.0
5.0,6.0,25.0,16.0,3.0
15.0,6.0,76.0,32.0,1.0
28.0,12.0,145.0,138.0,1.0
51.0,28.0,171.0,119.0,10.0
74.0,39.0,295.0,89.0,9.0
136.0,65.0,456.0,124.0,39.0
144.0,57.0,476.0,118.0,51.0
71.0,21.0,251.0,57.0,16.0
40.0,13.0,111.0,38.0,33.0
16.0,11.0,56.0,39.0,8.0
5.0,3.0,3.0,3.0,0.0
3.0,3.0,3.0,5.0,0.0
2.0,2.0,1.0,1.0,0.0
3.0,4.0,5.0,4.0,1.0
3.0,5.0,6.0,6.0,1.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0
3.0,1.0,3.0,3.0,0.0
38.0,11.0,144.0,41.0,7.0
50.0,14.0,167.0,34.0,9.0
11.0,5.0,47.0,10.0,3.0
3.0,1.0,0.0,3.0,0.0
3.0,2.0,4.0,6.0,1.0
2.0,1.0,5.0,4.0,1.0
10.0,5.0,9.0,14.0,1.0
10.0,5.0,10.0,10.0,1.0
12.0,5.0,70.0,9.0,0.0
65.0,16.0,268.0,39.0,6.0
60.0,16.0,237.0,41.0,9.0
7.0,0.0,13.0,4.0,1.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0
2.0,1.0,0.0,5.0,0.0
2.0,1.0,0.0,5.0,0.0
7.0,6.0,20.0,11.0,0.0
23.0,8.0,85.0,28.0,4.0
77.0,34.0,205.0,94.0,15.0
39.0,28.0,103.0,58.0,7.0
2.0,4.0,5.0,4.0,0.0
2.0,2.0,1.0,2.0,0.0
2.0,2.0,1.0,2.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,1.0,1.0,0.0
2.0,1.0,1.0,3.0,0.0
2.0,1.0,1.0,3.0,0.0
38.0,24.0,180.0,57.0,7.0
34.0,16.0,127.0,40.0,6.0
7.0,1.0,43.0,25.0,7.0
12.0,5.0,86.0,142.0,11.0
6.0,2.0,36.0,24.0,1.0
2.0,6.0,7.0,6.0,0.0
13.0,3.0,15.0,7.0,2.0
13.0,4.0,20.0,6.0,2.0
2.0,5.0,16.0,13.0,0.0
10.0,9.0,44.0,17.0,2.0
9.0,10.0,66.0,23.0,2.0
52.0,14.0,119.0,46.0,8.0
121.0,37.0,240.0,68.0,12.0
108.0,36.0,352.0,102.0,8.0
75.0,21.0,299.0,82.0,5.0
38.0,8.0,120.0,42.0,4.0
15.0,6.0,63.0,31.0,8.0
9.0,4.0,42.0,28.0,1.0
3.0,2.0,7.0,9.0,0.0
6.0,4.0,9.0,4.0,0.0
6.0,4.0,9.0,5.0,0.0
2.0,3.0,3.0,2.0,0.0
2.0,2.0,3.0,2.0,0.0
2.0,0.0,0.0,1.0,0.0
3.0,1.0,2.0,1.0,0.0
3.0,1.0,3.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
2.0,1.0,0.0,3.0,0.0
11.0,7.0,57.0,18.0,2.0
6.0,1.0,35.0,6.0,2.0
2.0,2.0,2.0,4.0,0.0
11.0,2.0,31.0,5.0,1.0
18.0,9.0,91.0,17.0,2.0
7.0,2.0,48.0,25.0,0.0
2.0,1.0,0.0,2.0,0.0
2.0,1.0,0.0,0.0,0.0
3.0,1.0,0.0,2.0,0.0
2.0,0.0,0.0,3.0,0.0
2.0,0.0,0.0,3.0,0.0
4.0,1.0,29.0,2.0,2.0
20.0,12.0,49.0,15.0,4.0
9.0,10.0,26.0,14.0,1.0
2.0,1.0,5.0,2.0,0.0
2.0,2.0,3.0,4.0,0.0
2.0,2.0,1.0,2.0,0.0
3.0,1.0,4.0,5.0,0.0
2.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0
2.0,2.0,0.0,6.0,0.0
2.0,2.0,0.0,5.0,0.0
2.0,1.0,1.0,3.0,0.0
2.0,1.0,1.0,4.0,0.0
2.0,1.0,1.0,3.0,0.0
2.0,1.0,1.0,3.0,0.0
2.0,0.0,11.0,5.0,0.0
2.0,1.0,14.0,10.0,2.0
6.0,2.0,50.0,61.0,10.0
11.0,8.0,58.0,241.0,4.0
8.0,10.0,42.0,222.0,2.0
9.0,4.0,18.0,8.0,1.0
7.0,1.0,14.0,3.0,1.0
10.0,7.0,30.0,15.0,2.0
9.0,9.0,30.0,11.0,1.0
28.0,11.0,35.0,12.0,2.0
58.0,14.0,44.0,10.0,5.0
45.0,16.0,137.0,36.0,8.0
31.0,9.0,138.0,35.0,6.0
15.0,5.0,53.0,25.0,13.0
8.0,4.0,30.0,13.0,3.0
3.0,1.0,19.0,5.0,0.0
2.0,2.0,7.0,7.0,0.0
2.0,2.0,9.0,2.0,0.0
3.0,0.0,10.0,8.0,0.0
