bank,lat,lng
42.0,30.3,120.095
49.0,30.3,120.115
78.0,30.3,120.135
80.0,30.3,120.155
49.0,30.3,120.175
38.0,30.3,120.195
20.0,30.3,120.215
11.0,30.3,120.235
19.0,30.3,120.255
26.0,30.3,120.275
14.0,30.3,120.295
16.0,30.3,120.315
30.0,30.3,120.335
14.0,30.3,120.355
6.0,30.3,120.375
3.0,30.3,120.395
9.0,30.3,120.455
9.0,30.3,120.475
5.0,30.3,120.495
4.0,30.3,120.515
3.0,30.3,120.595
5.0,30.3,121.295
7.0,30.3,121.315
3.0,30.3,122.155
3.0,30.3,122.175
3.0,30.3,122.195
2.0,30.3,122.215
2.0,30.32,119.475
2.0,30.32,119.495
5.0,30.32,119.715
5.0,30.32,119.735
2.0,30.32,119.755
2.0,30.32,119.775
2.0,30.32,120.035
3.0,30.32,120.055
25.0,30.32,120.075
32.0,30.32,120.095
30.0,30.32,120.115
45.0,30.32,120.135
49.0,30.32,120.155
26.0,30.32,120.175
9.0,30.32,120.195
10.0,30.32,120.215
9.0,30.32,120.235
19.0,30.32,120.255
30.0,30.32,120.275
10.0,30.32,120.295
13.0,30.32,120.315
23.0,30.32,120.335
8.0,30.32,120.355
2.0,30.32,120.375
2.0,30.32,120.435
2.0,30.32,120.455
3.0,30.32,120.495
3.0,30.32,120.515
2.0,30.32,120.575
2.0,30.32,120.595
2.0,30.32,120.795
5.0,30.32,121.215
5.0,30.32,121.235
2.0,30.34,118.475
2.0,30.34,118.495
2.0,30.34,118.635
2.0,30.34,118.655
2.0,30.34,118.795
2.0,30.34,119.755
18.0,30.34,120.075
25.0,30.34,120.095
12.0,30.34,120.115
14.0,30.34,120.135
10.0,30.34,120.155
24.0,30.34,120.175
26.0,30.34,120.195
10.0,30.34,120.215
10.0,30.34,120.235
4.0,30.34,120.255
9.0,30.34,120.275
14.0,30.34,120.295
2.0,30.34,120.775
2.0,30.34,120.795
2.0,30.34,121.215
4.0,30.34,121.235
2.0,30.36,118.435
2.0,30.36,118.635
2.0,30.36,119.975
2.0,30.36,119.995
5.0,30.36,120.055
7.0,30.36,120.075
7.0,30.36,120.095
9.0,30.36,120.115
8.0,30.36,120.135
6.0,30.36,120.155
6.0,30.36,120.175
8.0,30.36,120.195
11.0,30.36,120.215
12.0,30.36,120.235
4.0,30.36,120.255
5.0,30.36,120.275
13.0,30.36,120.295
3.0,30.36,120.795
3.0,30.36,120.815
2.0,30.38,118.435
3.0,30.38,119.855
5.0,30.38,119.875
2.0,30.38,119.895
14.0,30.38,119.975
5.0,30.38,119.995
7.0,30.38,120.035
10.0,30.38,120.055
8.0,30.38,120.095
12.0,30.38,120.115
4.0,30.38,120.135
5.0,30.38,120.155
9.0,30.38,120.175
5.0,30.38,120.195
2.0,30.38,120.235
6.0,30.38,120.255
2.0,30.38,120.315
2.0,30.38,120.335
2.0,30.38,120.355
6.0,30.38,120.415
6.0,30.38,120.435
3.0,30.38,120.795
4.0,30.38,120.895
3.0,30.4,119.275
3.0,30.4,119.295
2.0,30.4,119.815
2.0,30.4,119.835
4.0,30.4,119.875
3.0,30.4,119.955
12.0,30.4,119.975
3.0,30.4,119.995
2.0,30.4,120.015
3.0,30.4,120.095
3.0,30.4,120.135
2.0,30.4,120.155
6.0,30.4,120.175
2.0,30.4,120.215
3.0,30.4,120.235
7.0,30.4,120.255
4.0,30.4,120.275
36.0,30.4,120.295
3.0,30.4,120.355
3.0,30.4,120.375
2.0,30.4,120.415
5.0,30.4,120.535
6.0,30.4,120.555
2.0,30.4,120.695
2.0,30.4,120.715
12.0,30.4,120.775
7.0,30.4,120.795
4.0,30.4,120.835
4.0,30.4,120.855
3.0,30.4,120.875
3.0,30.4,120.895
2.0,30.42,118.835
2.0,30.42,118.855
3.0,30.42,119.295
2.0,30.42,119.835
2.0,30.42,120.075
2.0,30.42,120.095
2.0,30.42,120.155
2.0,30.42,120.175
2.0,30.42,120.195
3.0,30.42,120.215
2.0,30.42,120.235
3.0,30.42,120.255
3.0,30.42,120.275
56.0,30.42,120.295
63.0,30.42,120.315
3.0,30.42,120.355
8.0,30.42,120.375
3.0,30.42,120.435
2.0,30.42,120.455
2.0,30.42,120.535
6.0,30.42,120.555
2.0,30.42,120.595
3.0,30.42,120.635
3.0,30.42,120.655
4.0,30.42,120.755
13.0,30.42,120.775
8.0,30.42,120.795
4.0,30.42,120.915
3.0,30.42,120.935
2.0,30.44,118.855
2.0,30.44,119.815
5.0,30.44,120.075
5.0,30.44,120.095
2.0,30.44,120.175
2.0,30.44,120.195
2.0,30.44,120.235
2.0,30.44,120.255
4.0,30.44,120.275
26.0,30.44,120.295
13.0,30.44,120.315
14.0,30.44,120.355
8.0,30.44,120.375
11.0,30.44,120.435
12.0,30.44,120.455
3.0,30.44,120.495
4.0,30.44,120.515
2.0,30.44,120.555
3.0,30.44,120.575
3.0,30.44,120.595
2.0,30.44,120.675
2.0,30.44,120.835
3.0,30.44,120.855
4.0,30.44,120.915
5.0,30.44,120.935
7.0,30.44,122.295
2.0,30.44,122.315
3.0,30.46,118.455
3.0,30.46,118.475
2.0,30.46,119.815
2.0,30.46,120.075
2.0,30.46,120.095
2.0,30.46,120.135
2.0,30.46,120.155
11.0,30.46,120.175
18.0,30.46,120.195
2.0,30.46,120.235
2.0,30.46,120.255
10.0,30.46,120.295
9.0,30.46,120.315
9.0,30.46,120.355
9.0,30.46,120.375
3.0,30.46,120.395
10.0,30.46,120.435
12.0,30.46,120.455
5.0,30.46,120.495
7.0,30.46,120.515
2.0,30.46,120.555
3.0,30.46,120.595
3.0,30.46,120.675
3.0,30.46,120.695
3.0,30.46,120.715
5.0,30.46,120.835
5.0,30.46,120.855
2.0,30.46,120.895
2.0,30.46,120.915
7.0,30.46,122.295
3.0,30.46,122.315
3.0,30.48,118.455
3.0,30.48,118.475
2.0,30.48,119.155
2.0,30.48,119.175
2.0,30.48,119.955
15.0,30.48,120.175
22.0,30.48,120.195
7.0,30.48,120.215
2.0,30.48,120.255
3.0,30.48,120.295
4.0,30.48,120.315
2.0,30.48,120.395
3.0,30.48,120.415
4.0,30.48,120.515
2.0,30.48,120.535
3.0,30.48,120.555
3.0,30.48,120.575
3.0,30.48,120.595
5.0,30.48,120.615
2.0,30.48,120.655
3.0,30.48,120.675
6.0,30.48,120.695
4.0,30.48,120.795
4.0,30.48,120.815
3.0,30.48,120.855
2.0,30.48,120.895
3.0,30.48,120.915
2.0,30.5,119.955
3.0,30.5,120.135
3.0,30.5,120.295
2.0,30.5,120.315
5.0,30.5,120.335
5.0,30.5,120.355
2.0,30.5,120.455
2.0,30.5,120.475
2.0,30.5,120.515
2.0,30.5,120.535
3.0,30.5,120.575
2.0,30.5,120.595
5.0,30.5,120.615
2.0,30.5,120.635
9.0,30.5,120.655
37.0,30.5,120.675
35.0,30.5,120.695
6.0,30.5,120.715
2.0,30.5,120.735
3.0,30.5,120.915
23.0,30.5,120.935
15.0,30.5,120.955
3.0,30.52,119.615
3.0,30.52,119.635
19.0,30.52,119.955
27.0,30.52,119.975
4.0,30.52,119.995
5.0,30.52,120.135
5.0,30.52,120.155
6.0,30.52,120.255
6.0,30.52,120.275
2.0,30.52,120.355
6.0,30.52,120.415
14.0,30.52,120.435
8.0,30.52,120.455
3.0,30.52,120.475
2.0,30.52,120.535
2.0,30.52,120.555
6.0,30.52,120.655
55.0,30.52,120.675
54.0,30.52,120.695
3.0,30.52,120.715
2.0,30.52,120.855
6.0,30.52,120.915
48.0,30.52,120.935
39.0,30.52,120.955
37.0,30.54,119.955
50.0,30.54,119.975
8.0,30.54,119.995
12.0,30.54,120.075
12.0,30.54,120.095
2.0,30.54,120.355
2.0,30.54,120.375
3.0,30.54,120.415
12.0,30.54,120.435
5.0,30.54,120.455
3.0,30.54,120.555
5.0,30.54,120.655
20.0,30.54,120.675
25.0,30.54,120.695
4.0,30.54,120.715
3.0,30.54,120.755
6.0,30.54,120.775
3.0,30.54,120.795
2.0,30.54,120.855
2.0,30.54,120.915
14.0,30.54,120.935
4.0,30.54,120.955
2.0,30.56,119.375
2.0,30.56,119.395
2.0,30.56,119.635
2.0,30.56,119.655
2.0,30.56,119.955
10.0,30.56,120.075
10.0,30.56,120.095
2.0,30.56,120.175
2.0,30.56,120.195
7.0,30.56,120.355
2.0,30.56,120.375
4.0,30.56,120.555
2.0,30.56,120.575
3.0,30.56,120.615
2.0,30.56,120.755
2.0,30.56,120.775
3.0,30.56,120.815
5.0,30.56,120.835
2.0,30.58,119.375
2.0,30.58,119.395
13.0,30.58,119.555
7.0,30.58,119.575
2.0,30.58,119.655
2.0,30.58,119.955
2.0,30.58,119.975
2.0,30.58,120.335
8.0,30.58,120.355
3.0,30.58,120.375
2.0,30.58,120.395
2.0,30.58,120.415
2.0,30.58,120.435
3.0,30.58,120.515
3.0,30.58,120.535
2.0,30.58,120.555
2.0,30.58,120.575
5.0,30.58,120.615
5.0,30.58,120.635
2.0,30.58,120.755
2.0,30.58,120.775
6.0,30.58,120.815
5.0,30.58,120.835
2.0,30.58,120.855
2.0,30.58,120.875
4.0,30.58,120.935
3.0,30.58,120.955
9.0,30.58,120.995
3.0,30.58,121.015
3.0,30.6,118.955
6.0,30.6,118.975
13.0,30.6,119.555
4.0,30.6,119.575
2.0,30.6,120.135
2.0,30.6,120.155
8.0,30.6,120.275
9.0,30.6,120.295
2.0,30.6,120.415
2.0,30.6,120.515
3.0,30.6,120.535
2.0,30.6,120.635
6.0,30.6,120.655
2.0,30.6,120.855
3.0,30.6,120.915
4.0,30.6,120.935
3.0,30.6,120.955
2.0,30.6,120.975
9.0,30.6,120.995
6.0,30.6,121.015
10.0,30.6,121.075
14.0,30.6,121.095
5.0,30.6,121.115
2.0,30.62,118.955
30.0,30.62,118.975
29.0,30.62,118.995
4.0,30.62,119.015
27.0,30.62,119.675
38.0,30.62,119.695
2.0,30.62,119.715
3.0,30.62,120.095
15.0,30.62,120.275
15.0,30.62,120.295
4.0,30.62,120.355
3.0,30.62,120.375
6.0,30.62,120.435
6.0,30.62,120.455
20.0,30.62,120.535
44.0,30.62,120.555
24.0,30.62,120.575
3.0,30.62,120.595
4.0,30.62,120.635
6.0,30.62,120.655
2.0,30.62,120.675
3.0,30.62,120.695
9.0,30.62,120.715
5.0,30.62,120.735
2.0,30.62,120.875
6.0,30.62,120.915
6.0,30.62,120.935
9.0,30.62,121.095
2.0,30.64,118.455
17.0,30.64,118.975
16.0,30.64,118.995
4.0,30.64,119.015
2.0,30.64,119.595
3.0,30.64,119.615
35.0,30.64,119.675
46.0,30.64,119.695
4.0,30.64,119.715
4.0,30.64,120.095
5.0,30.64,120.175
5.0,30.64,120.195
4.0,30.64,120.355
5.0,30.64,120.375
6.0,30.64,120.435
4.0,30.64,120.455
24.0,30.64,120.535
49.0,30.64,120.555
26.0,30.64,120.575
7.0,30.64,120.715
2.0,30.64,121.015
2.0,30.64,121.095
2.0,30.64,121.155
2.0,30.66,118.455
2.0,30.66,119.695
6.0,30.66,119.995
6.0,30.66,120.015
4.0,30.66,120.035
5.0,30.66,120.175
4.0,30.66,120.195
3.0,30.66,120.515
2.0,30.66,120.535
8.0,30.66,120.555
3.0,30.66,120.575
7.0,30.66,120.595
18.0,30.66,120.615
17.0,30.66,120.635
3.0,30.66,120.655
9.0,30.66,120.795
5.0,30.66,120.815
4.0,30.66,120.855
4.0,30.66,120.875
2.0,30.66,120.955
2.0,30.66,120.975
4.0,30.66,121.015
2.0,30.66,121.095
2.0,30.66,121.115
6.0,30.66,121.155
7.0,30.66,121.175
30.0,30.68,118.415
10.0,30.68,118.435
2.0,30.68,118.895
2.0,30.68,118.915
6.0,30.68,120.095
6.0,30.68,120.115
6.0,30.68,120.315
2.0,30.68,120.495
3.0,30.68,120.515
7.0,30.68,120.595
21.0,30.68,120.615
17.0,30.68,120.635
16.0,30.68,120.655
16.0,30.68,120.675
3.0,30.68,120.735
3.0,30.68,120.755
9.0,30.68,120.795
2.0,30.68,120.975
9.0,30.68,120.995
22.0,30.68,121.015
6.0,30.68,121.035
2.0,30.68,121.075
2.0,30.68,121.095
5.0,30.68,121.155
5.0,30.68,121.175
7.0,30.68,121.215
7.0,30.68,121.235
28.0,30.7,118.415
3.0,30.7,118.435
2.0,30.7,118.555
2.0,30.7,118.895
2.0,30.7,118.915
2.0,30.7,119.255
2.0,30.7,119.275
2.0,30.7,119.695
4.0,30.7,120.095
4.0,30.7,120.115
9.0,30.7,120.175
7.0,30.7,120.195
6.0,30.7,120.295
6.0,30.7,120.315
9.0,30.7,120.395
14.0,30.7,120.415
2.0,30.7,120.575
3.0,30.7,120.735
2.0,30.7,120.755
4.0,30.7,120.795
3.0,30.7,120.815
7.0,30.7,120.915
7.0,30.7,120.935
23.0,30.7,120.995
52.0,30.7,121.015
27.0,30.7,121.035
5.0,30.7,121.055
2.0,30.7,121.075
3.0,30.7,121.115
2.0,30.7,121.155
2.0,30.7,121.175
6.0,30.7,121.215
6.0,30.7,121.235
6.0,30.7,121.335
2.0,30.7,121.355
2.0,30.72,118.555
2.0,30.72,118.575
3.0,30.72,118.915
3.0,30.72,118.935
2.0,30.72,119.695
11.0,30.72,120.175
13.0,30.72,120.195
2.0,30.72,120.215
4.0,30.72,120.395
13.0,30.72,120.415
4.0,30.72,120.495
2.0,30.72,120.555
2.0,30.72,120.575
6.0,30.72,120.735
9.0,30.72,120.755
4.0,30.72,120.775
7.0,30.72,120.795
6.0,30.72,120.815
5.0,30.72,120.915
6.0,30.72,120.935
3.0,30.72,120.995
12.0,30.72,121.015
5.0,30.72,121.035
3.0,30.72,121.115
3.0,30.72,121.135
2.0,30.72,121.155
9.0,30.72,121.175
9.0,30.72,121.195
5.0,30.72,121.315
34.0,30.72,121.335
33.0,30.72,121.355
3.0,30.72,122.435
4.0,30.74,118.915
2.0,30.74,120.215
10.0,30.74,120.495
4.0,30.74,120.515
2.0,30.74,120.535
2.0,30.74,120.555
4.0,30.74,120.635
4.0,30.74,120.655
2.0,30.74,120.675
6.0,30.74,120.695
17.0,30.74,120.715
33.0,30.74,120.735
34.0,30.74,120.755
22.0,30.74,120.775
22.0,30.74,120.795
12.0,30.74,120.815
4.0,30.74,120.835
8.0,30.74,120.855
6.0,30.74,120.875
2.0,30.74,120.895
2.0,30.74,120.915
3.0,30.74,121.075
3.0,30.74,121.095
4.0,30.74,121.135
6.0,30.74,121.175
8.0,30.74,121.195
5.0,30.74,121.315
33.0,30.74,121.335
24.0,30.74,121.355
2.0,30.74,121.375
2.0,30.76,118.675
2.0,30.76,118.695
2.0,30.76,119.255
3.0,30.76,119.635
2.0,30.76,119.655
2.0,30.76,119.775
2.0,30.76,120.275
2.0,30.76,120.295
5.0,30.76,120.315
6.0,30.76,120.335
2.0,30.76,120.535
2.0,30.76,120.555
4.0,30.76,120.635
5.0,30.76,120.655
8.0,30.76,120.675
22.0,30.76,120.695
43.0,30.76,120.715
77.0,30.76,120.735
59.0,30.76,120.755
28.0,30.76,120.775
15.0,30.76,120.795
9.0,30.76,120.855
2.0,30.76,120.875
2.0,30.76,120.895
2.0,30.76,120.915
2.0,30.76,120.955
2.0,30.76,120.975
5.0,30.76,120.995
4.0,30.76,121.015
3.0,30.76,121.055
3.0,30.76,121.075
4.0,30.76,121.095
2.0,30.76,121.115
4.0,30.76,121.135
2.0,30.76,121.195
2.0,30.76,121.215
3.0,30.76,121.255
9.0,30.76,121.335
7.0,30.76,121.355
2.0,30.78,118.955
2.0,30.78,118.975
2.0,30.78,119.235
2.0,30.78,119.255
3.0,30.78,119.635
3.0,30.78,119.655
6.0,30.78,119.775
6.0,30.78,119.795
2.0,30.78,119.995
2.0,30.78,120.015
8.0,30.78,120.155
8.0,30.78,120.175
2.0,30.78,120.275
2.0,30.78,120.295
16.0,30.78,120.315
16.0,30.78,120.335
3.0,30.78,120.615
4.0,30.78,120.695
9.0,30.78,120.715
34.0,30.78,120.735
36.0,30.78,120.755
6.0,30.78,120.775
4.0,30.78,120.795
3.0,30.78,120.855
4.0,30.78,120.875
6.0,30.78,120.935
6.0,30.78,120.955
5.0,30.78,120.995
3.0,30.78,121.035
3.0,30.78,121.055
3.0,30.78,121.175
3.0,30.78,121.195
3.0,30.78,121.235
3.0,30.78,121.255
5.0,30.78,121.415
2.0,30.8,118.955
2.0,30.8,118.975
2.0,30.8,119.755
2.0,30.8,119.775
2.0,30.8,120.155
2.0,30.8,120.415
2.0,30.8,120.435
3.0,30.8,120.495
7.0,30.8,120.595
10.0,30.8,120.615
3.0,30.8,120.635
2.0,30.8,120.675
5.0,30.8,120.735
5.0,30.8,120.755
4.0,30.8,120.775
3.0,30.8,120.795
3.0,30.8,120.815
5.0,30.8,120.835
3.0,30.8,121.035
3.0,30.8,121.195
4.0,30.8,121.275
4.0,30.8,121.295
4.0,30.8,121.395
5.0,30.8,121.415
3.0,30.8,121.455
4.0,30.8,121.475
2.0,30.82,118.615
2.0,30.82,119.415
2.0,30.82,119.435
3.0,30.82,119.615
3.0,30.82,119.635
8.0,30.82,119.895
8.0,30.82,119.915
2.0,30.82,120.155
3.0,30.82,120.175
2.0,30.82,120.375
2.0,30.82,120.395
3.0,30.82,120.495
2.0,30.82,120.575
2.0,30.82,120.595
2.0,30.82,120.695
4.0,30.82,120.715
4.0,30.82,120.735
9.0,30.82,120.755
6.0,30.82,120.775
2.0,30.82,120.815
5.0,30.82,120.835
2.0,30.82,120.895
23.0,30.82,120.915
21.0,30.82,120.935
3.0,30.82,120.975
3.0,30.82,121.015
3.0,30.82,121.035
8.0,30.82,121.075
8.0,30.82,121.095
3.0,30.82,121.175
3.0,30.82,121.195
3.0,30.82,121.235
2.0,30.82,121.255
3.0,30.82,121.275
4.0,30.82,121.295
3.0,30.82,121.435
5.0,30.82,121.455
8.0,30.82,121.475
2.0,30.82,121.515
2.0,30.82,121.535
2.0,30.84,118.615
2.0,30.84,118.635
3.0,30.84,119.615
3.0,30.84,119.635
8.0,30.84,119.895
8.0,30.84,119.915
6.0,30.84,120.095
5.0,30.84,120.115
2.0,30.84,120.135
3.0,30.84,120.155
6.0,30.84,120.175
6.0,30.84,120.195
2.0,30.84,120.235
6.0,30.84,120.255
4.0,30.84,120.275
2.0,30.84,120.475
2.0,30.84,120.495
6.0,30.84,120.515
6.0,30.84,120.535
3.0,30.84,120.615
3.0,30.84,120.635
3.0,30.84,120.655
3.0,30.84,120.675
3.0,30.84,120.695
3.0,30.84,120.715
5.0,30.84,120.755
4.0,30.84,120.815
4.0,30.84,120.835
8.0,30.84,120.895
57.0,30.84,120.915
47.0,30.84,120.935
10.0,30.84,120.955
4.0,30.84,120.975
3.0,30.84,121.175
3.0,30.84,121.235
6.0,30.84,121.335
5.0,30.84,121.355
3.0,30.84,121.415
3.0,30.84,121.435
4.0,30.84,121.475
2.0,30.84,121.515
2.0,30.84,121.535
2.0,30.86,119.415
2.0,30.86,119.435
5.0,30.86,120.055
27.0,30.86,120.075
86.0,30.86,120.095
71.0,30.86,120.115
14.0,30.86,120.135
2.0,30.86,120.175
3.0,30.86,120.195
2.0,30.86,120.235
19.0,30.86,120.255
14.0,30.86,120.275
3.0,30.86,120.355
6.0,30.86,120.375
14.0,30.86,120.395
30.0,30.86,120.415
11.0,30.86,120.435
2.0,30.86,120.495
4.0,30.86,120.535
3.0,30.86,120.675
2.0,30.86,120.695
4.0,30.86,120.715
3.0,30.86,120.755
3.0,30.86,120.775
5.0,30.86,120.815
4.0,30.86,120.835
17.0,30.86,120.915
15.0,30.86,120.935
4.0,30.86,120.955
3.0,30.86,121.075
6.0,30.86,121.335
5.0,30.86,121.355
2.0,30.86,121.455
2.0,30.86,121.475
2.0,30.86,121.535
5.0,30.86,121.555
3.0,30.86,121.575
6.0,30.86,121.815
5.0,30.86,121.835
2.0,30.86,121.855
3.0,30.88,118.895
3.0,30.88,119.395
36.0,30.88,119.415
23.0,30.88,119.435
4.0,30.88,119.455
3.0,30.88,119.475
5.0,30.88,120.055
32.0,30.88,120.075
78.0,30.88,120.095
60.0,30.88,120.115
11.0,30.88,120.135
2.0,30.88,120.195
2.0,30.88,120.215
6.0,30.88,120.255
4.0,30.88,120.275
2.0,30.88,120.295
2.0,30.88,120.315
2.0,30.88,120.335
3.0,30.88,120.375
2.0,30.88,120.395
37.0,30.88,120.415
23.0,30.88,120.435
4.0,30.88,120.535
4.0,30.88,120.555
3.0,30.88,120.595
4.0,30.88,120.615
2.0,30.88,120.655
11.0,30.88,120.715
2.0,30.88,120.775
3.0,30.88,120.795
8.0,30.88,120.815
4.0,30.88,120.875
5.0,30.88,120.895
2.0,30.88,120.935
3.0,30.88,120.955
2.0,30.88,120.975
3.0,30.88,121.075
14.0,30.88,121.155
13.0,30.88,121.175
3.0,30.88,121.235
4.0,30.88,121.295
4.0,30.88,121.315
2.0,30.88,121.455
2.0,30.88,121.535
2.0,30.88,121.555
3.0,30.88,121.735
7.0,30.88,121.815
8.0,30.88,121.835
3.0,30.88,121.855
2.0,30.88,121.875
2.0,30.88,121.895
2.0,30.9,118.435
2.0,30.9,118.455
4.0,30.9,118.475
2.0,30.9,118.555
4.0,30.9,118.875
3.0,30.9,118.895
6.0,30.9,119.395
33.0,30.9,119.415
19.0,30.9,119.435
4.0,30.9,119.455
3.0,30.9,119.475
5.0,30.9,119.655
5.0,30.9,119.675
5.0,30.9,120.075
6.0,30.9,120.095
2.0,30.9,120.195
2.0,30.9,120.215
4.0,30.9,120.455
8.0,30.9,120.495
12.0,30.9,120.515
3.0,30.9,120.595
7.0,30.9,120.615
30.0,30.9,120.635
44.0,30.9,120.655
19.0,30.9,120.675
3.0,30.9,120.715
7.0,30.9,120.795
7.0,30.9,120.815
3.0,30.9,120.835
3.0,30.9,120.855
5.0,30.9,120.895
7.0,30.9,120.955
6.0,30.9,120.975
9.0,30.9,121.015
6.0,30.9,121.035
11.0,30.9,121.155
19.0,30.9,121.175
3.0,30.9,121.235
3.0,30.9,121.255
3.0,30.9,121.315
2.0,30.9,121.395
2.0,30.9,121.415
11.0,30.9,121.435
39.0,30.9,121.455
20.0,30.9,121.475
7.0,30.9,121.495
4.0,30.9,121.515
2.0,30.9,121.615
11.0,30.9,121.635
9.0,30.9,121.655
3.0,30.9,121.715
4.0,30.9,121.735
2.0,30.9,121.755
4.0,30.9,121.795
10.0,30.9,121.815
9.0,30.9,121.835
7.0,30.9,121.915
7.0,30.9,121.935
2.0,30.92,118.435
2.0,30.92,118.475
4.0,30.92,118.495
2.0,30.92,118.555
3.0,30.92,118.575
5.0,30.92,118.735
5.0,30.92,118.755
6.0,30.92,118.775
2.0,30.92,119.795
2.0,30.92,119.855
3.0,30.92,119.875
2.0,30.92,119.895
3.0,30.92,120.095
3.0,30.92,120.115
2.0,30.92,120.335
2.0,30.92,120.355
2.0,30.92,120.375
2.0,30.92,120.395
3.0,30.92,120.455
9.0,30.92,120.495
13.0,30.92,120.515
11.0,30.92,120.655
4.0,30.92,120.675
5.0,30.92,120.755
5.0,30.92,120.775
2.0,30.92,120.835
2.0,30.92,120.855
2.0,30.92,120.895
7.0,30.92,120.955
6.0,30.92,120.975
2.0,30.92,121.055
3.0,30.92,121.075
3.0,30.92,121.215
2.0,30.92,121.275
2.0,30.92,121.395
8.0,30.92,121.435
49.0,30.92,121.455
39.0,30.92,121.475
15.0,30.92,121.495
6.0,30.92,121.515
4.0,30.92,121.575
4.0,30.92,121.595
9.0,30.92,121.635
9.0,30.92,121.655
3.0,30.92,121.675
3.0,30.92,121.695
3.0,30.92,121.855
3.0,30.92,121.875
2.0,30.94,118.715
24.0,30.94,118.735
64.0,30.94,118.755
44.0,30.94,118.775
4.0,30.94,118.795
2.0,30.94,118.815
2.0,30.94,119.215
2.0,30.94,119.235
3.0,30.94,119.775
3.0,30.94,119.795
2.0,30.94,119.875
5.0,30.94,119.975
5.0,30.94,119.995
6.0,30.94,120.375
9.0,30.94,120.395
2.0,30.94,120.715
5.0,30.94,120.755
9.0,30.94,120.875
9.0,30.94,120.895
3.0,30.94,120.915
3.0,30.94,121.055
3.0,30.94,121.075
3.0,30.94,121.215
3.0,30.94,121.235
2.0,30.94,121.275
5.0,30.94,121.315
5.0,30.94,121.335
17.0,30.94,121.455
16.0,30.94,121.475
2.0,30.94,121.495
4.0,30.94,121.575
3.0,30.94,121.635
3.0,30.94,121.655
2.0,30.94,121.675
3.0,30.94,121.715
3.0,30.94,121.735
3.0,30.94,121.855
3.0,30.94,121.875
12.0,30.96,118.735
38.0,30.96,118.755
17.0,30.96,118.775
5.0,30.96,118.795
2.0,30.96,118.815
3.0,30.96,119.135
5.0,30.96,119.975
5.0,30.96,119.995
2.0,30.96,120.055
5.0,30.96,120.375
7.0,30.96,120.395
10.0,30.96,120.635
5.0,30.96,120.775
9.0,30.96,120.795
6.0,30.96,120.815
3.0,30.96,120.895
3.0,30.96,121.175
2.0,30.96,121.195
5.0,30.96,121.315
5.0,30.96,121.335
3.0,30.96,121.395
3.0,30.96,121.415
2.0,30.96,121.435
3.0,30.96,121.455
3.0,30.96,121.495
3.0,30.96,121.515
3.0,30.96,121.635
3.0,30.96,121.655
4.0,30.96,121.735
3.0,30.96,121.755
4.0,30.96,121.815
3.0,30.96,121.835
3.0,30.98,118.975
3.0,30.98,118.995
4.0,30.98,119.115
4.0,30.98,119.135
2.0,30.98,119.555
9.0,30.98,119.895
13.0,30.98,119.915
4.0,30.98,119.975
4.0,30.98,119.995
2.0,30.98,120.055
3.0,30.98,120.455
3.0,30.98,120.475
5.0,30.98,120.575
5.0,30.98,120.595
3.0,30.98,120.615
11.0,30.98,120.635
9.0,30.98,120.655
6.0,30.98,120.695
6.0,30.98,120.715
4.0,30.98,120.795
6.0,30.98,120.815
4.0,30.98,120.875
4.0,30.98,120.895
2.0,30.98,120.935
2.0,30.98,120.955
2.0,30.98,121.075
2.0,30.98,121.095
3.0,30.98,121.115
3.0,30.98,121.135
3.0,30.98,121.175
3.0,30.98,121.195
2.0,30.98,121.415
5.0,30.98,121.435
4.0,30.98,121.495
4.0,30.98,121.515
4.0,30.98,121.555
4.0,30.98,121.575
4.0,30.98,121.735
7.0,30.98,121.755
4.0,30.98,121.815
3.0,30.98,121.855
3.0,30.98,121.875
3.0,31.0,119.435
3.0,31.0,119.455
2.0,31.0,119.555
5.0,31.0,119.875
42.0,31.0,119.895
54.0,31.0,119.915
12.0,31.0,119.935
3.0,31.0,119.975
3.0,31.0,119.995
3.0,31.0,120.455
3.0,31.0,120.475
3.0,31.0,120.535
7.0,31.0,120.695
7.0,31.0,120.715
4.0,31.0,120.855
2.0,31.0,120.935
2.0,31.0,120.955
4.0,31.0,121.035
4.0,31.0,121.055
2.0,31.0,121.075
3.0,31.0,121.115
2.0,31.0,121.135
2.0,31.0,121.155
11.0,31.0,121.195
19.0,31.0,121.215
22.0,31.0,121.235
8.0,31.0,121.255
2.0,31.0,121.275
7.0,31.0,121.315
4.0,31.0,121.375
7.0,31.0,121.395
17.0,31.0,121.415
14.0,31.0,121.435
3.0,31.0,121.495
2.0,31.0,121.515
3.0,31.0,121.755
3.0,31.0,121.775
2.0,31.0,121.875
3.0,31.02,119.435
3.0,31.02,119.455
3.0,31.02,119.515
3.0,31.02,119.535
2.0,31.02,119.835
2.0,31.02,119.875
26.0,31.02,119.895
36.0,31.02,119.915
5.0,31.02,119.935
4.0,31.02,120.535
4.0,31.02,120.555
10.0,31.02,120.835
10.0,31.02,120.855
3.0,31.02,120.915
4.0,31.02,121.035
4.0,31.02,121.055
4.0,31.02,121.135
4.0,31.02,121.155
2.0,31.02,121.175
15.0,31.02,121.195
34.0,31.02,121.215
43.0,31.02,121.235
17.0,31.02,121.255
3.0,31.02,121.275
4.0,31.02,121.295
7.0,31.02,121.315
3.0,31.02,121.335
3.0,31.02,121.355
